Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,9:30,166.175703041058,2,0.010848201062940922,306.4770084644395,232.82307865783758,1,0.0050281927671191745,329.0413557538409,447.9722923845525,5,0.01130645576686681,304.7777136831208,215.7134463180419,1,0.00687652250892259,312.79627261599086
August,1,10:00,194.40806129201303,1,0.005937309210622408,279.7021076646769,272.0624068217989,3,0.009264972186750296,327.7476221326871,615.6614302464754,6,0.009323539348794836,310.42035786644306,280.2943991721753,2,0.007793631556566287,315.9669074770955
August,1,10:30,221.91910006615953,1,0.005756932766050615,294.81901905220013,311.3667726591187,10,0.0332891256238585,333.4521891081939,654.523898636162,7,0.01097916258342595,326.72362592645015,305.3383554077467,7,0.02146438555895265,322.021504798947
August,1,11:00,239.1885883738876,1,0.004800522624273569,297.39066513686845,347.3140507381656,7,0.01885152194714284,338.72113981380744,675.1434984896202,8,0.011921662566959687,327.9780302745587,336.3895184030854,5,0.014995638842332062,327.51398383313835
August,1,11:30,245.26954868656594,1,0.004578874532065033,303.49083522262214,372.3140645053828,9,0.024738868563276034,340.9079656459229,702.9050128442266,7,0.00931708420959817,329.60978092258927,349.51858675118444,5,0.013664148303776179,317.16288700794235
August,1,12:00,244.71386475171545,1,0.004343242181605497,306.39452063388285,394.4347209592097,5,0.012565612545474714,336.40655932812837,709.4706409990794,7,0.009189223745558068,330.08588219445505,352.1670633860905,4,0.01059424692949252,318.3503445962962
August,1,12:30,244.4830501524886,1,0.004610747305401265,303.9369590884942,404.6323480259038,9,0.02205468960511723,336.71118626724393,709.7477038627436,8,0.011636887483895426,330.83229034891167,358.0870074190432,5,0.014934946910719529,318.06493720185534
August,1,13:00,241.9933705815239,1,0.005372868475640791,311.33606984670547,410.60473639473906,7,0.017536151488626354,337.1107002666061,703.0389831426243,9,0.012880674569803048,331.0500539473154,358.0870074190432,5,0.014934946910719529,320.56799974993953
August,1,13:30,241.9933705815239,1,0.004493972096540091,318.4310606958814,419.2918106411673,10,0.02322592648689188,337.1107002666061,700.6352954797251,7,0.009419207217870073,330.7375336969748,357.66283739963626,5,0.014701374074707669,320.7648631482473
August,1,14:00,247.79523081317174,1,0.002733730434809657,318.61595954911246,437.28174972777816,7,0.01640486934216978,337.1107002666061,699.3062149575592,7,0.009826295460713291,332.8250026883798,361.4462625132757,2,0.006243271643522057,320.7648631482473
August,1,14:30,249.8283811924059,1,0.0038769948501712385,318.70631057834817,442.6239056172592,5,0.01227379369600014,339.032857509873,703.8624950576727,7,0.010537962607039607,331.92998905191155,361.4462625132757,2,0.005893548647667313,322.19309533889475
August,1,15:00,247.12601784610177,1,0.0056052515012142345,317.7695361873433,441.41064924388604,3,0.005742464670075651,337.7001851622447,699.2194357504304,2,0.0030448977642634142,332.63674953963454,356.96943800830053,1,0.0031266221439568004,322.6271514023286
August,1,15:30,246.59487075232917,3,0.011220203164821165,319.7388814962629,437.0658284039168,3,0.007588837433180896,338.3877944365862,672.4417511248549,3,0.003728730738591532,333.8616217042416,339.78588744207065,1,0.004188022810287962,316.84971715908836
August,1,16:00,246.7778688019431,1,0.003939513904737334,324.83469941603664,432.3463986822088,3,0.006397086265755012,342.15469514519793,652.766948912351,2,0.0029209422541298558,332.7388233814933,337.37302775975144,1,0.002385536597530957,316.6566304666057
August,1,16:30,242.09259123475974,0,0.0016449860238960173,320.57557219763913,413.36515866570977,3,0.0067659465932541005,342.15469514519793,583.0019217155274,2,0.0031598092810326377,334.53950621776005,330.7882463532759,1,0.0023229948532103688,316.2035584091703
August,1,17:00,216.3370427003386,1,0.0046182740478613584,320.35103125419175,392.3239963618658,3,0.006844650906899529,341.3696775657219,548.2911501209402,2,0.003565023107598423,334.53950621776005,311.4506865784221,1,0.002369528575923993,316.2035584091703
August,1,17:30,185.05345849742105,1,0.0046182740478613584,322.69897211883244,364.7867342777957,2,0.006844650906899529,339.1269651946527,542.1070729672119,2,0.00395282215577569,335.88343865882183,300.0591220766114,1,0.002142183068010079,315.2869010333364
August,1,18:00,163.98976911130654,0,0.002558129662759938,323.92396493185333,342.5329795354835,4,0.01101779310395189,339.1269651946527,505.568349167538,2,0.0041434807518717425,335.88343865882183,275.0591804813651,1,0.0024403377894843723,315.2869010333364
August,1,18:30,143.25830375629678,1,0.006214479539054894,325.6834428419546,299.4179909597984,3,0.01119968196545102,339.91846080232,447.2665693462396,2,0.004782606546915981,340.04612252764986,243.97709037935138,1,0.003123640878032061,315.2869010333364
August,1,19:00,93.2260302463997,0,0.004795390388548634,339.4153454498973,271.14664984170565,3,0.01088743615504911,337.972056793405,393.83258501325474,2,0.004782606546915981,342.2350168299616,230.1051772284479,1,0.0042506818955924015,315.47262130347536
August,1,19:30,75.03141222015044,1,0.009181105192863595,311.0288214272568,238.9191347445215,2,0.0087377267535553,335.9636049326859,351.6383895916312,2,0.0046212230234622936,343.3977442747974,209.58030384679657,3,0.014196877763218601,306.70216115477035
August,1,20:00,59.90292229664145,2,0.025943167208306802,309.92440733950457,208.878803003153,3,0.012361992351672063,339.81347350825706,325.7869437677902,1,0.00352954376365507,340.24363560259707,187.08999568358163,3,0.01675847067865367,308.28290648652535
August,1,20:30,53.721493752505125,4,0.0675209465665134,304.3433650302741,179.23127911472048,2,0.011919480343586747,328.6986442898696,284.472273228453,1,0.0029550774295847653,336.5781833482207,171.64423111493397,2,0.014419076181822636,297.4859390080046
August,1,21:00,46.294704722698654,3,0.05472964886071823,299.33490471905867,152.9005079958885,2,0.009815295776752386,330.39242442188976,235.42524272595386,1,0.002592047866618736,331.7448564866524,125.2671721096262,2,0.01964472730932862,316.7805819879601
August,1,21:30,33.739870927182345,0,0.006529730330686619,317.4427679251429,115.70264664552724,1,0.006220642964998149,328.1118108108936,197.35916500695913,0,0.002096858585094508,333.66483445506134,108.3704418602327,1,0.005666736741901926,325.68941254206396
August,1,22:00,27.47108666809537,0,0.002360510806172786,311.31918752608414,95.77401109038244,0,0.004344297123403654,311.95207525955595,168.93546754392892,1,0.0038421964198570263,331.7798191098671,99.16908435740041,0,0.004629757198773291,316.8113299308316
August,1,22:30,19.86137122321204,4,0.22066001440142805,299.27463012212945,73.9118847196561,0,0.0051806485807018975,300.3564419469935,143.26574360077888,1,0.0036930032588247874,327.30175663396926,89.23467790784004,0,0.0012744758698752547,306.1932828282213
August,1,23:00,16.12661488181197,2,0.11232202915484689,316.8855073832825,56.89134883011675,0,0.005198398552877869,284.07705128383185,110.11958135133995,1,0.0050671861439527295,323.0838198362333,73.64936599847123,0,0.0006674617768584781,313.1071231123735
August,1,23:30,11.05811341762214,0,0.018758343142085396,259.4800478467199,43.3722602721206,0,0.0030192037278503944,296.1835404946615,92.93976828985741,0,0.005225122711019549,317.39417601679946,64.46252497688536,0,0.0006481874866840082,299.47899337964117
August,2,0:00,6.069028474691487,0,0.002640699418655806,374.6323944442487,23.9876999260295,0,0.01992217999978295,305.50733448100465,57.73754907657959,0,0.005095551421681045,309.6829159276289,33.096365190005926,0,0.004594416833101811,288.0662099337387
August,2,0:30,5.064357056808244,0,0.002189811763357567,346.75578722355914,19.327677519694447,0,0.002598763862055199,294.70487932899823,42.18764072650865,0,0.0016857131495561241,314.6324718110998,24.01756667375362,0,0.0030244058782638097,301.53867849757376
August,2,1:00,3.790043793061835,0,0.002492793597535395,447.4065700571112,8.63737779629308,0,0.0006384041269942805,359.44561203499234,34.408270727001096,0,0.0012441445885928086,309.6652793851221,18.51777879633368,0,0.0027041192452072135,339.590563476103
August,2,1:30,2.7795927400200395,0,0.002272767315189177,343.7648344372511,5.618629526643935,0,0.000856364526709904,409.6591298688541,28.854270724170203,0,0.0013774915495465283,315.5149504991022,13.085312715039622,0,0.006602610871859833,382.42991726326244
August,2,2:00,2.3216701747561106,0,9.676488567035484e-05,273.35757381221237,4.409500071374199,0,9.942741624384917e-05,415.20273352066596,21.26524250818103,0,0.002628338616421903,333.84718852097484,9.571334775099693,0,0.004702562195345713,386.488781368318
August,2,2:30,2.214405420971364,0,2.240563171259968e-05,330.82641707876775,3.8660162443046513,0,5.521801732043607e-05,468.8622912643317,16.710970982384822,0,0.0022985675005186544,329.81526402954245,6.638221746464716,0,0.00047061822219320894,407.1991695556723
August,2,3:00,2.1384118896527893,0,1.2109835361665245e-05,297.71476609887486,3.496860431539479,0,1.2229023342164545e-05,424.03540224745086,11.794653236458922,0,0.0180305397717355,315.6723250951985,2.27572330517855,0,0.000877065010645012,428.9796953131483
August,2,3:30,1.957878449734192,0,5.89033558142335e-06,294.11920665609466,2.589748388988424,0,1.0368305055770957e-05,402.89138962161314,10.656492906428085,0,0.00014805603557457723,373.42383206786985,1.5123574473583303,0,0.0003441771967508762,296.4699864041286
August,2,4:00,1.6452064086678124,0,5.89033558142335e-06,336.929994056106,2.0744977551307935,0,0.00013331379209425645,365.9338884528283,10.438112672568009,0,0.00024359194715326815,472.8101749781246,1.4167255499552334,0,0.0003593254939648517,346.44229255506684
August,2,4:30,1.5310051959314372,0,1.1800544621476209e-05,314.34644026395824,2.117922380546062,0,7.890924023412292e-05,376.5848444843117,10.242639621566603,0,0.00013607225453915976,430.0000929872671,1.4532834875295741,0,0.0008462221021913436,344.78243350521336
August,2,5:00,1.7644392947130458,0,1.9759954260329838e-05,401.08932414804605,2.0888530450603757,0,0.00012021521430918077,425.66971174265365,11.699736481768937,0,3.918842708684154e-05,406.1379855322613,1.3954608000893216,0,0.000736135059443087,377.2669046585052
August,2,5:30,2.667438741322001,0,2.502751991222883e-05,349.2044846585474,2.353688154921078,0,0.0004236098186463642,285.32957894983133,12.477261927393236,0,6.050703279607987e-05,272.8696602202921,1.4100910726935474,0,0.0010372412424158172,615.1948498399959
August,2,6:00,3.3189491721530535,0,0.002225157896810027,270.1975839104962,3.0252216387778397,0,0.0008773657804704769,337.50725727282395,18.816805790075634,0,3.434338531117617e-05,278.1300142863076,5.806334150367837,0,0.057517827121096786,302.36871180956695
August,2,6:30,3.5602572675450963,0,0.1236067566818035,274.7293515587028,4.485881407615325,0,0.03698962716892543,307.808211252507,26.55167305726388,0,0.0021646000724124363,274.04583509869775,10.271954525692475,1,0.05339760967881919,370.5634423113452
August,2,7:00,6.392066797246579,0,0.06220926252878707,271.8021930521217,8.023235214457294,0,0.004001246835675216,326.6137784743166,42.45431637959752,0,0.003993948263403715,275.14640607929977,18.298727460392683,0,0.015417128119932191,323.360196891326
August,2,7:30,10.514075086711252,0,0.03231559007884005,288.6772652351113,10.281019904078017,0,0.0070919512592566855,301.62762747506616,65.04278350961705,0,0.006871686571113729,272.7097769597401,29.240991005376287,0,0.016821982514158458,308.2034130163423
August,2,8:00,30.514341853583534,0,0.005149578822177099,244.24189642355597,16.265441338390463,0,0.005298946499229078,281.63069158052866,103.00530850133377,0,0.004026682947758278,288.6838607793935,46.06699727147491,0,0.005092801560834207,324.55603420265373
August,2,8:30,57.59708793892526,0,0.006327021611868965,254.30703743835616,22.098684443857387,0,0.0046620206589776175,290.37504316445194,142.04047782311596,1,0.003881642673778117,281.69192533771945,61.844311170889824,0,0.004968694446336851,309.3973137583866
August,2,9:00,73.38470225738364,0,0.005048457261757734,261.96270165681227,54.621590393139385,0,0.0022932742708518675,284.8944831569266,192.10914709464367,1,0.003763096943103641,290.07980274565915,86.32973581001525,1,0.005979486113868777,291.5240501542951
August,2,9:30,92.02711339968177,0,0.004963282947211199,265.24050471301575,75.7871476130256,0,0.0032808527329588615,302.8473460777192,243.4186451099181,2,0.010218023551390065,297.0312400245224,97.60653274348353,2,0.015684226141475913,308.3584620284873
August,2,10:00,118.93429592990792,0,0.003956702779975765,247.11328668930156,84.52837158927824,0,0.005593593774399438,301.6566027658327,323.8725719424506,3,0.009794463584224177,298.7613140681993,124.96041829779817,2,0.017775582472123387,300.6646522022362
August,2,10:30,139.0055554068398,1,0.0038364974892689087,278.9728816452051,89.0506072411322,1,0.016252366489816317,305.060649311991,368.3496674403107,4,0.01056355591919931,304.88213336876345,155.4832009549861,6,0.04022878948000937,300.36168188966326
August,2,11:00,157.2387551732374,1,0.009029603869399138,283.2822935476333,98.46458693315931,1,0.010558490415450176,304.3221067131558,405.3691844633089,5,0.011681301887649901,312.99010482876963,167.62373137953455,4,0.021948205582372225,298.9653105880733
August,2,11:30,162.531452149991,3,0.01943157641279008,290.96208881379624,118.31465622449306,2,0.014432073357623537,303.2529795523389,458.64409321474574,4,0.008765639585491479,318.1466632008994,177.71657646116742,4,0.020264432396952647,301.2277951531397
August,2,12:00,167.63590662712141,7,0.03898455423840409,293.7459039227395,134.01026342502573,1,0.007486578033528035,303.2529795523389,482.479530677108,4,0.008381591842592672,319.1053169837343,184.65925009891168,3,0.015243136669439621,302.3555917706826
August,2,12:30,170.86029494853736,6,0.03471379565796128,290.7481728544133,153.40279417404437,2,0.013247788242448998,303.5275848606397,483.79245817184943,5,0.011269436016046767,320.0316759243949,190.74045724552352,3,0.01622635063754814,302.47850471738803
August,2,13:00,167.43950974195909,3,0.0198058171812944,300.50253995454193,187.0448599378698,2,0.009835671373203307,302.9935004382761,479.1428760625211,5,0.010257834539902623,322.1323075461177,190.74045724552352,3,0.016839927171910025,304.8589073591231
August,2,13:30,167.43950974195909,2,0.0091677359459634,303.48170467297143,197.3409952748508,3,0.012676857442841255,302.9935004382761,479.1428760625211,4,0.008020339999505157,323.00455327975664,194.3236320787142,3,0.016694286278733803,305.0461236768901
August,2,14:00,167.70328373288064,1,0.008009817220029157,303.6579230954081,203.27361155501166,2,0.008228577338419432,302.9935004382761,480.72840537871184,4,0.0078069367524504505,322.87966645444425,195.6637915903382,3,0.013929861020328784,305.0461236768901
August,2,14:30,168.45883830619766,2,0.010073688706808095,304.31056335851173,203.92511089746657,2,0.008287047500277912,304.81690880405586,483.8605572460011,4,0.007241314825248403,322.87966645444425,195.6637915903382,4,0.020472549777596605,305.3655754074348
August,2,15:00,167.61693257229112,2,0.009172951364371964,303.4161024294225,207.2782636828155,1,0.005584882121826088,303.152926512017,477.7890426149567,1,0.0023934237843339194,325.47097397617415,193.31134147277757,2,0.008540076484126363,305.7769615652609
August,2,15:30,167.2566740799688,2,0.01204462881841398,303.29757777197904,207.51181560916234,1,0.006663786051170522,303.61289969962235,474.69846117811244,1,0.0031226876644600016,325.4994126259665,193.31134147277757,2,0.009986129511119782,303.9671811160368
August,2,16:00,168.175369903404,1,0.006259344020379759,307.7348767151813,205.2328251671321,2,0.007491136417698175,306.4536149604716,472.87086641526446,1,0.002969205591343817,323.74291934023626,191.38254920212043,1,0.006561835236444133,307.9925004898703
August,2,16:30,153.0713545410935,0,0.002335698385804081,303.57033585933857,196.22251878864665,1,0.006534113468333288,306.4536149604716,461.05587568817214,2,0.0037783275336026162,323.8704591307427,182.08560986795928,1,0.0054630769314054,307.5518250627807
August,2,17:00,138.21058469025746,1,0.0060458711037667656,304.1129165535304,184.66640707942992,1,0.007635996213301437,306.5076229764784,422.3028222093386,1,0.0034154171945390364,324.15505100359485,176.87837203805236,1,0.004546266854659633,307.5518250627807
August,2,17:30,115.88627510301173,1,0.006534603518936484,304.1129165535304,172.242716300692,1,0.007075429287273686,306.5076229764784,410.7906207843368,1,0.0015680757553140263,323.4759532363924,172.55646013702767,1,0.003426414855817191,307.5518250627807
August,2,18:00,108.36951114116495,0,0.004485567076398045,311.2631898081205,155.33312015246298,1,0.008773638460362191,306.5076229764784,377.7555640832791,1,0.0016182760106795938,322.8878266117713,161.4882553957231,1,0.003641224728531392,307.5518250627807
August,2,18:30,94.49383421167634,1,0.006217746967238726,311.44115307497884,145.05979893822357,1,0.008918479364135186,303.90298097146916,328.5108300205763,0,0.0014502225782529149,325.38886555917867,152.9813322361159,0,0.0028351087522273375,307.5518250627807
August,2,19:00,68.46977257068275,0,0.00296914658440956,323.64192671142456,135.65331657159743,1,0.00858374021965153,306.38962066925774,288.2824610619065,0,0.0014775972943727378,324.7107150853161,137.38593710884678,0,0.0031987887037473097,308.7598144863275
August,2,19:30,54.53216844654049,0,0.0065295040479021,294.74597456760773,129.07590117136033,1,0.0064072762581041335,313.3398767330494,251.81038903904673,0,0.0019063182909185197,327.212996628864,137.8128923275381,1,0.004359259340402949,300.2684844032117
August,2,20:00,45.33304183183839,1,0.01981735370123642,293.34028814311654,111.1805280178029,1,0.008583768917884475,305.68591352109104,232.14386233298066,0,0.0020150881934030275,322.66436670833394,121.08588074706196,1,0.010104134122766867,308.1698145618856
August,2,20:30,38.189347072141096,1,0.03433040606195754,287.4582832616974,95.5587627360076,1,0.008276502846790393,296.4696394054037,218.42927399004813,0,0.0011566882779272098,314.3650010769203,119.04075662887395,1,0.008220667205029446,295.54017285520325
August,2,21:00,30.74755954162072,1,0.03421405783431349,282.72769416965946,87.47793837265412,1,0.009006758738878332,303.1309418516545,193.64417540660205,0,0.0010785502443368125,310.6458029997575,88.41810753806682,2,0.018813961704678712,307.2282072471936
August,2,21:30,23.531363668528858,0,0.0037991519135708637,319.3100641931142,75.15480964096177,0,0.006107036684491091,307.34854787479594,172.54467786810756,0,0.0012591573730266225,314.67099033128744,79.42442198328646,1,0.007547391828110147,324.8546287144106
August,2,22:00,20.005592342722363,0,0.0009071081524093656,310.00124662279427,59.70151567721648,0,0.0034243153984369946,285.3422421350291,154.94434311271365,0,0.0018577665741471901,318.27829020840875,77.25531405517809,1,0.009230724900804784,318.01049203318456
August,2,22:30,15.772681339648981,2,0.09951749593917017,297.3350914842452,49.27191393037163,0,0.004360944873768056,275.8197949163626,132.5558292220187,0,0.0014110104938881542,319.11233821574166,63.04771475920053,0,0.006450178047881206,302.8511289193566
August,2,23:00,12.209045708709096,1,0.044194270294155576,364.48429329469303,39.61776365005019,0,0.004680839414225363,261.52591506592086,103.6190667468462,0,0.0016351085582699705,311.08694679550484,52.95139559992061,0,0.0020811631055863387,307.48007707135736
August,2,23:30,8.502406633587132,0,0.0032715278668714576,290.03344022615306,32.63173346748951,0,0.005518721488602447,284.19873687337514,84.03585223229551,0,0.0012964067318952134,309.433530717595,46.240504823733154,0,0.0037923287840455275,292.89394038703665
August,3,0:00,5.328082789637378,0,0.014574476191940574,391.19545811058947,24.840137451447834,0,0.007646531637058105,298.3673003789148,51.41923048035018,1,0.013738796867717626,304.9567536404193,36.499048052391885,0,0.0006673574978847426,274.7814560624861
August,3,0:30,4.2258238856630825,0,0.0096810444308559,370.59039229785617,19.6196567829175,0,0.002123130505084484,298.4590246359359,37.42385848500095,0,0.010485590498267668,318.70203786284196,26.226874912744417,0,0.0003722503221234236,281.62021779190974
August,3,1:00,3.219557556321525,0,0.009213604854479336,451.7864144806532,8.496139365059802,0,0.0007714179656450591,342.389972746268,28.3277725211359,0,0.008278096762533119,311.461939845575,19.095269058728583,0,0.00047023283032565405,314.5032130796073
August,3,1:30,2.2442045998619173,0,0.006654229539914633,319.27087718790943,4.7845277355371065,0,0.0009858584750899032,403.321530864774,23.169900068935178,0,0.003493122856030936,307.9225931928679,13.199783656158521,0,0.0007763542116931971,386.69109702995286
August,3,2:00,1.9218306967293661,0,0.00010595144935840562,234.69254616182283,3.781730240018976,0,0.00015406998317633118,476.41617246113583,15.536503579858271,0,0.008647251818502394,340.9390376907229,9.82444572715519,0,0.001308777561826457,386.77013036233586
August,3,2:30,1.8488540945706733,0,3.162372804902611e-05,341.0975888902374,3.273783705846257,0,6.0993048740949845e-05,497.6397132084117,12.50736918920207,0,0.006678548917967923,324.4341348416733,7.061630544453029,0,0.0004981599089790645,369.037765640407
August,3,3:00,1.7722949189901718,0,1.7092048334456336e-05,344.5368120116473,2.9082663178637636,0,1.3508007946652722e-05,495.06668069930714,9.496954105801548,0,0.03582402313285914,321.36014261438527,2.410016339966284,0,0.008637198806963594,400.6364736604107
August,3,3:30,1.667536128261724,0,4.954004206020982e-06,335.36239185616694,2.428171019935564,0,1.1852474356325032e-05,452.2188938499364,8.265953231415903,0,0.00032024357910437015,427.9337280272281,1.5236976532802475,0,0.0016792521467513485,260.05797647203616
August,3,4:00,1.4987903829516074,0,8.622918687663535e-06,382.0969250755122,2.1303540501676417,0,0.00014593873516502917,428.9463487968557,7.963575390819697,0,0.0004925457571450739,522.2556683670583,1.4068869993298976,0,0.0016527471656364238,282.12674571272856
August,3,4:30,1.3729619561806368,0,8.153776946332475e-06,356.8328581026395,2.1606529993195744,0,0.0005833200113048429,398.1024266826636,7.754295120747452,0,0.0002751396851237344,462.82359188354155,1.4431910577251739,0,0.0017704752181640793,290.88182337309104
August,3,5:00,1.670611097879076,0,1.1845871925461503e-05,426.5212670042773,2.1631715142275922,0,0.00045015416527924903,438.8203855723799,9.300186644098535,0,9.064435086199913e-05,417.55607206698863,1.385769924021064,0,0.0004900674658557182,316.79301139115927
August,3,5:30,2.4205858803325104,0,1.8721938418472062e-05,349.7657364287578,2.9610605875763443,0,0.0028453186311090855,287.8362471863975,9.918246014590318,0,0.00024036131841902338,257.04172589736316,1.4002985956640568,0,0.00031883934237853054,460.49416253669534
August,3,6:00,3.0118035624215875,0,0.0009109999457606377,282.2084034792652,3.992802600428799,0,0.003639356751180208,300.6672282379282,16.381511429359463,0,0.003702909886154206,265.77240533718725,5.648237188172037,0,0.0037507339616643575,272.07960060525926
August,3,6:30,3.3794533546985948,0,0.013186508097171012,300.47811673109214,6.430841187631242,0,0.040843803009782104,291.2716905219181,24.46424435424987,0,0.008063118645412197,257.1702225948007,10.538146487004534,0,0.006365957990051166,310.51865748045856
August,3,7:00,5.415322349499477,0,0.006582100674187884,304.7554698873057,17.01010586793863,0,0.0040704387918622,289.10448657149493,38.44488804523065,0,0.002916847524817996,256.08778619196784,18.718539296213272,0,0.002065510408789452,296.7700423407957
August,3,7:30,7.029141435105902,0,0.008357587779069581,327.64210607474865,24.402947523784007,0,0.010764286616737633,279.81326321923484,58.900077622710405,0,0.005439390443730321,254.25540997974753,28.876473581783657,0,0.004806666094697778,289.8798847744218
August,3,8:00,13.918989199855323,0,0.006957187678167417,265.05887930911183,38.576998806973414,0,0.0027092789565602684,285.06338790647317,92.95421685929887,0,0.0034442671894981446,269.10366946025675,45.38730218093398,0,0.003007471182954069,304.41764104145204
August,3,8:30,15.622515248759099,0,0.004260766452588053,274.0897264459396,51.56128972122678,0,0.0033793863999635907,287.0580113831688,134.36350173370752,0,0.0033202054087950465,275.24516819890385,62.199256532701206,0,0.0030104400630806337,291.7214159043603
August,3,9:00,19.426350247036037,0,0.001651713543446126,275.60620338725056,78.28142317532348,0,0.0015687216533779426,291.27987671467343,176.12757720998968,0,0.0026630102101537524,288.5767890417419,84.62160158273822,0,0.0021671498097499417,293.4860376891911
