timestamp,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,hour,day_of_week,month_num,interval_index,cv_lag_1,abd_lag_1,cct_lag_1,cv_lag_2,abd_lag_2,cct_lag_2,cv_lag_48,abd_lag_48,cct_lag_48,cv_lag_96,abd_lag_96,cct_lag_96,cv_lag_336,abd_lag_336,cct_lag_336,cv_roll_mean_3,cv_roll_mean_48,abd_roll_mean_3,cct_roll_mean_3,is_weekend,date
2025-04-08 11:30:00,April,8,2025-04-08 11:30:00,91.81,482.0,6.0,0.00012448132780082987,327.05,11,1,4,23,423.0,0.002364066193853428,337.63,379.0,0.010554089709762533,293.77,511.0,0.0,316.36,211.0,0.009478672985781991,290.5,542.0,0.007380073800738007,314.64,401.6666666666667,,0.008441701264811608,311.62333333333333,0,2025-04-08
2025-04-08 12:00:00,April,8,2025-04-08 12:00:00,99.35,459.0,0.0,0.0,321.99,12,1,4,24,482.0,0.012448132780082987,327.05,423.0,0.002364066193853428,337.63,522.0,0.013409961685823755,305.51,199.0,0.0,298.99,540.0,0.005555555555555556,323.31,428.0,,0.008455429561232982,319.48333333333335,0,2025-04-08
2025-04-08 12:30:00,April,8,2025-04-08 12:30:00,95.34,516.0,1.0,1.937984496124031e-05,311.04,12,1,4,25,459.0,0.0,321.99,482.0,0.012448132780082987,327.05,568.0,0.01936619718309859,325.97,196.0,0.00510204081632653,287.31,538.0,0.011152416356877323,326.03,454.6666666666667,,0.0049373996579788046,328.89000000000004,0,2025-04-08
2025-04-08 13:00:00,April,8,2025-04-08 13:00:00,86.46,522.0,5.0,9.578544061302681e-05,324.34,13,1,4,26,516.0,0.001937984496124031,311.04,459.0,0.0,321.99,576.0,0.020833333333333332,332.53,214.0,0.0,318.22,569.0,0.007029876977152899,316.46,485.6666666666667,,0.004795372425402339,320.0266666666667,0,2025-04-08
2025-04-08 13:30:00,April,8,2025-04-08 13:30:00,77.94,490.0,5.0,0.0001020408163265306,336.01,13,1,4,27,522.0,0.009578544061302681,324.34,516.0,0.001937984496124031,311.04,555.0,0.023423423423423424,320.2,212.0,0.0047169811320754715,294.45,512.0,0.01953125,320.57,499.0,,0.003838842852475571,319.1233333333333,0,2025-04-08
2025-04-08 14:00:00,April,8,2025-04-08 14:00:00,89.54,536.0,10.0,0.00018656716417910445,342.15,14,1,4,28,490.0,0.01020408163265306,336.01,522.0,0.009578544061302681,324.34,610.0,0.003278688524590164,324.06,235.0,0.0,300.71,555.0,0.007207207207207207,320.33,509.3333333333333,,0.007240203396693258,323.7966666666666,0,2025-04-08
2025-04-08 14:30:00,April,8,2025-04-08 14:30:00,86.99,517.0,2.0,3.868471953578336e-05,320.53,14,1,4,29,536.0,0.018656716417910446,342.15,490.0,0.01020408163265306,336.01,566.0,0.0,321.39,209.0,0.0,271.49,552.0,0.0036231884057971015,317.62,516.0,,0.012813114037288728,334.1666666666667,0,2025-04-08
2025-04-08 15:00:00,April,8,2025-04-08 15:00:00,99.37,478.0,1.0,2.0920502092050207e-05,324.08,15,1,4,30,517.0,0.0038684719535783366,320.53,536.0,0.018656716417910446,342.15,577.0,0.0034662045060658577,323.46,247.0,0.0,307.55,548.0,0.0036496350364963502,315.15,514.3333333333334,,0.010909756668047282,332.8966666666667,0,2025-04-08
2025-04-08 15:30:00,April,8,2025-04-08 15:30:00,89.39,543.0,6.0,0.00011049723756906077,313.73,15,1,4,31,478.0,0.0020920502092050207,324.08,517.0,0.0038684719535783366,320.53,582.0,0.005154639175257732,335.65,235.0,0.00425531914893617,289.35,503.0,0.003976143141153081,297.38,510.3333333333333,,0.008205746193564602,328.92,0,2025-04-08
2025-04-08 16:00:00,April,8,2025-04-08 16:00:00,90.23,573.0,0.0,0.0,328.59,16,1,4,32,543.0,0.011049723756906077,313.73,478.0,0.0020920502092050207,324.08,571.0,0.008756567425569177,325.08,190.0,0.0,319.68,577.0,0.0017331022530329288,301.41,512.6666666666666,,0.005670081973229812,319.44666666666666,0,2025-04-08
2025-04-08 16:30:00,April,8,2025-04-08 16:30:00,99.4,501.0,2.0,3.992015968063872e-05,339.8,16,1,4,33,573.0,0.0,328.59,543.0,0.011049723756906077,313.73,530.0,0.018867924528301886,362.39,204.0,0.004901960784313725,277.44,545.0,0.011009174311926606,314.94,531.3333333333334,,0.004380591322037033,322.13333333333327,0,2025-04-08
2025-04-08 17:00:00,April,8,2025-04-08 17:00:00,99.39,488.0,0.0,0.0,323.73,17,1,4,34,501.0,0.003992015968063872,339.8,573.0,0.0,328.59,541.0,0.0,328.24,201.0,0.0,294.93,478.0,0.0041841004184100415,341.33,539.0,,0.00501391324165665,327.37333333333333,0,2025-04-08
2025-04-08 17:30:00,April,8,2025-04-08 17:30:00,99.56,451.0,0.0,0.0,359.57,17,1,4,35,488.0,0.0,323.73,501.0,0.003992015968063872,339.8,468.0,0.002136752136752137,323.69,187.0,0.0,248.33,465.0,0.0,313.75,520.6666666666666,,0.001330671989354624,330.70666666666665,0,2025-04-08
2025-04-08 18:00:00,April,8,2025-04-08 18:00:00,94.32,409.0,4.0,9.779951100244499e-05,322.52,18,1,4,36,451.0,0.0,359.57,488.0,0.0,323.73,452.0,0.0022123893805309734,323.68,182.0,0.0,290.75,434.0,0.002304147465437788,313.12,480.0,,0.001330671989354624,341.0333333333333,0,2025-04-08
2025-04-08 18:30:00,April,8,2025-04-08 18:30:00,96.94,360.0,0.0,0.0,351.08,18,1,4,37,409.0,0.009779951100244499,322.52,451.0,0.0,359.57,358.0,0.00558659217877095,335.39,172.0,0.0,330.98,391.0,0.0025575447570332483,325.36,449.3333333333333,,0.0032599837000814994,335.2733333333333,0,2025-04-08
2025-04-08 19:00:00,April,8,2025-04-08 19:00:00,96.24,354.0,8.0,0.00022598870056497175,315.67,19,1,4,38,360.0,0.0,351.08,409.0,0.009779951100244499,322.52,351.0,0.0,341.03,142.0,0.0,343.61,341.0,0.005865102639296188,323.32,406.6666666666667,,0.0032599837000814994,344.39000000000004,0,2025-04-08
2025-04-08 19:30:00,April,8,2025-04-08 19:30:00,90.44,298.0,5.0,0.00016778523489932885,371.12,19,1,4,39,354.0,0.022598870056497175,315.67,360.0,0.0,351.08,325.0,0.006153846153846154,313.29,130.0,0.0,321.35,324.0,0.009259259259259259,319.76,374.3333333333333,,0.01079294038558056,329.75666666666666,0,2025-04-08
2025-04-08 20:00:00,April,8,2025-04-08 20:00:00,98.12,268.0,2.0,7.462686567164179e-05,338.14,20,1,4,40,298.0,0.016778523489932886,371.12,354.0,0.022598870056497175,315.67,290.0,0.013793103448275862,343.39,129.0,0.0,303.6,263.0,0.0076045627376425855,321.76,337.3333333333333,,0.013125797848810022,345.9566666666667,0,2025-04-08
2025-04-08 20:30:00,April,8,2025-04-08 20:30:00,99.54,216.0,0.0,0.0,316.68,20,1,4,41,268.0,0.007462686567164179,338.14,298.0,0.016778523489932886,371.12,248.0,0.004032258064516129,328.77,125.0,0.024,324.48,252.0,0.007936507936507936,315.81,306.6666666666667,,0.015613360037864746,341.6433333333334,0,2025-04-08
2025-04-08 21:00:00,April,8,2025-04-08 21:00:00,98.34,184.0,3.0,0.00016304347826086955,353.12,21,1,4,42,216.0,0.0,316.68,268.0,0.007462686567164179,338.14,202.0,0.01485148514851485,308.38,103.0,0.019417475728155338,275.17,196.0,0.0,279.84,260.6666666666667,,0.008080403352365689,341.98,0,2025-04-08
2025-04-08 21:30:00,April,8,2025-04-08 21:30:00,97.65,170.0,0.0,0.0,318.94,21,1,4,43,184.0,0.016304347826086956,353.12,216.0,0.0,316.68,166.0,0.006024096385542169,360.29,86.0,0.0,285.73,156.0,0.00641025641025641,306.11,222.66666666666666,,0.00792234479775038,335.98,0,2025-04-08
2025-04-08 22:00:00,April,8,2025-04-08 22:00:00,100.0,128.0,0.0,0.0,338.39,22,1,4,44,170.0,0.0,318.94,184.0,0.016304347826086956,353.12,131.0,0.0,314.24,77.0,0.0,296.16,110.0,0.0,327.23,190.0,,0.005434782608695652,329.58,0,2025-04-08
2025-04-08 22:30:00,April,8,2025-04-08 22:30:00,100.0,110.0,1.0,9.09090909090909e-05,296.9,22,1,4,45,128.0,0.0,338.39,170.0,0.0,318.94,93.0,0.0,402.73,71.0,0.0,288.61,105.0,0.009523809523809525,298.99,160.66666666666666,,0.005434782608695652,336.81666666666666,0,2025-04-08
2025-04-08 23:00:00,April,8,2025-04-08 23:00:00,100.0,81.0,1.0,0.0001234567901234568,283.79,23,1,4,46,110.0,0.00909090909090909,296.9,128.0,0.0,338.39,86.0,0.0,341.45,61.0,0.01639344262295082,350.43,70.0,0.0,328.16,136.0,,0.0030303030303030303,318.07666666666665,0,2025-04-08
2025-04-08 23:30:00,April,8,2025-04-08 23:30:00,100.0,74.0,0.0,0.0,333.34,23,1,4,47,81.0,0.012345679012345678,283.79,110.0,0.00909090909090909,296.9,75.0,0.0,363.63,26.0,0.038461538461538464,394.8,46.0,0.0,290.85,106.33333333333333,,0.00714552936775159,306.35999999999996,0,2025-04-08
2025-04-09 00:00:00,April,9,2025-04-09 00:00:00,98.0,51.0,1.0,0.000196078431372549,220.56,0,2,4,0,74.0,0.0,333.34,81.0,0.012345679012345678,283.79,51.0,0.0,296.73,34.0,0.0,224.94,44.0,0.0,294.68,88.33333333333333,240.8125,0.00714552936775159,304.6766666666667,0,2025-04-09
2025-04-09 00:30:00,April,9,2025-04-09 00:30:00,100.0,34.0,1.0,0.0002941176470588235,335.76,0,2,4,1,51.0,0.0196078431372549,220.56,74.0,0.0,333.34,29.0,0.0,346.83,25.0,0.0,258.24,36.0,0.0,452.25,68.66666666666667,240.8125,0.01065117404986686,279.22999999999996,0,2025-04-09
2025-04-09 01:00:00,April,9,2025-04-09 01:00:00,100.0,25.0,0.0,0.0,272.76,1,2,4,2,34.0,0.029411764705882353,335.76,51.0,0.0196078431372549,220.56,25.0,0.0,372.52,15.0,0.0,376.07,26.0,0.0,505.65,53.0,240.91666666666666,0.016339869281045753,296.55333333333334,0,2025-04-09
2025-04-09 01:30:00,April,9,2025-04-09 01:30:00,100.0,20.0,0.0,0.0,367.3,1,2,4,3,25.0,0.0,272.76,34.0,0.029411764705882353,335.76,20.0,0.0,340.65,9.0,0.0,517.11,18.0,0.05555555555555555,305.71,36.666666666666664,240.91666666666666,0.016339869281045753,276.35999999999996,0,2025-04-09
2025-04-09 02:00:00,April,9,2025-04-09 02:00:00,100.0,9.0,0.0,0.0,347.44,2,2,4,4,20.0,0.0,367.3,25.0,0.0,272.76,12.0,0.0,187.25,10.0,0.0,319.6,7.0,0.0,313.14,26.333333333333332,240.91666666666666,0.00980392156862745,325.2733333333333,0,2025-04-09
2025-04-09 02:30:00,April,9,2025-04-09 02:30:00,100.0,9.0,0.0,0.0,352.89,2,2,4,5,9.0,0.0,347.44,20.0,0.0,367.3,11.0,0.0,357.0,8.0,0.0,271.25,10.0,0.1,363.11,18.0,240.85416666666666,0.0,329.1666666666667,0,2025-04-09
2025-04-09 03:00:00,April,9,2025-04-09 03:00:00,100.0,3.0,0.0,0.0,483.0,3,2,4,6,9.0,0.0,352.89,9.0,0.0,347.44,2.0,0.0,214.0,6.0,0.16666666666666666,351.6,1.0,0.0,180.0,12.666666666666666,240.8125,0.0,355.8766666666667,0,2025-04-09
2025-04-09 03:30:00,April,9,2025-04-09 03:30:00,100.0,0.0,0.0,0.0,483.0,3,2,4,7,3.0,0.0,483.0,9.0,0.0,352.89,0.0,0.0,214.0,2.0,0.0,229.0,0.0,0.0,180.0,7.0,240.83333333333334,0.0,394.4433333333333,0,2025-04-09
2025-04-09 04:00:00,April,9,2025-04-09 04:00:00,100.0,0.0,0.0,0.0,483.0,4,2,4,8,0.0,0.0,483.0,3.0,0.0,483.0,0.0,0.0,214.0,2.0,0.0,123.0,1.0,0.0,364.0,4.0,240.83333333333334,0.0,439.62999999999994,0,2025-04-09
2025-04-09 04:30:00,April,9,2025-04-09 04:30:00,100.0,1.0,0.0,0.0,387.0,4,2,4,9,0.0,0.0,483.0,0.0,0.0,483.0,0.0,0.0,214.0,2.0,0.0,158.0,0.0,0.0,364.0,1.0,240.83333333333334,0.0,483.0,0,2025-04-09
2025-04-09 05:00:00,April,9,2025-04-09 05:00:00,100.0,1.0,0.0,0.0,280.0,5,2,4,10,1.0,0.0,387.0,0.0,0.0,483.0,0.0,0.0,214.0,3.0,0.0,618.67,0.0,0.0,364.0,0.3333333333333333,240.85416666666666,0.0,451.0,0,2025-04-09
2025-04-09 05:30:00,April,9,2025-04-09 05:30:00,100.0,1.0,0.0,0.0,36.0,5,2,4,11,1.0,0.0,280.0,1.0,0.0,387.0,0.0,0.0,214.0,3.0,0.0,516.67,0.0,0.0,364.0,0.6666666666666666,240.875,0.0,383.3333333333333,0,2025-04-09
2025-04-09 06:00:00,April,9,2025-04-09 06:00:00,100.0,13.0,0.0,0.0,201.54,6,2,4,12,1.0,0.0,36.0,1.0,0.0,280.0,11.0,0.0,221.0,10.0,0.0,275.0,12.0,0.0,219.75,1.0,240.89583333333334,0.0,234.33333333333334,0,2025-04-09
2025-04-09 06:30:00,April,9,2025-04-09 06:30:00,100.0,27.0,0.0,0.0,207.93,6,2,4,13,13.0,0.0,201.54,1.0,0.0,36.0,16.0,0.0,299.69,13.0,0.0,226.77,17.0,0.0,276.76,5.0,240.9375,0.0,172.51333333333332,0,2025-04-09
2025-04-09 07:00:00,April,9,2025-04-09 07:00:00,100.0,31.0,0.0,0.0,219.9,7,2,4,14,27.0,0.0,207.93,13.0,0.0,201.54,24.0,0.0,213.88,21.0,0.0,316.38,37.0,0.0,225.97,13.666666666666666,241.16666666666666,0.0,148.49,0,2025-04-09
2025-04-09 07:30:00,April,9,2025-04-09 07:30:00,100.0,80.0,0.0,0.0,248.43,7,2,4,15,31.0,0.0,219.9,27.0,0.0,207.93,63.0,0.0,276.35,38.0,0.0,219.79,66.0,0.015151515151515152,256.28,23.666666666666668,241.3125,0.0,209.79,0,2025-04-09
2025-04-09 08:00:00,April,9,2025-04-09 08:00:00,100.0,117.0,0.0,0.0,304.46,8,2,4,16,80.0,0.0,248.43,31.0,0.0,219.9,126.0,0.007936507936507936,289.98,97.0,0.0,253.32,124.0,0.016129032258064516,296.09,46.0,241.66666666666666,0.0,225.42,0,2025-04-09
2025-04-09 08:30:00,April,9,2025-04-09 08:30:00,99.37,159.0,0.0,0.0,299.35,8,2,4,17,117.0,0.0,304.46,80.0,0.0,248.43,177.0,0.0,294.37,167.0,0.0,280.38,194.0,0.0,294.23,76.0,241.47916666666666,0.0,257.59666666666664,0,2025-04-09
2025-04-09 09:00:00,April,9,2025-04-09 09:00:00,98.44,259.0,2.0,7.722007722007723e-05,253.61,9,2,4,18,159.0,0.0,299.35,117.0,0.0,304.46,267.0,0.0,273.21,247.0,0.008097165991902834,299.06,272.0,0.003676470588235294,277.9,118.66666666666667,241.10416666666666,0.0,284.08,0,2025-04-09
2025-04-09 09:30:00,April,9,2025-04-09 09:30:00,99.29,280.0,0.0,0.0,290.78,9,2,4,19,259.0,0.007722007722007722,253.61,159.0,0.0,299.35,312.0,0.00641025641025641,300.96,314.0,0.0031847133757961785,299.53,309.0,0.0,281.37,178.33333333333334,240.9375,0.002574002574002574,285.8066666666667,0,2025-04-09
2025-04-09 10:00:00,April,9,2025-04-09 10:00:00,98.76,323.0,1.0,3.0959752321981425e-05,282.54,10,2,4,20,280.0,0.0,290.78,259.0,0.007722007722007722,253.61,403.0,0.01240694789081886,303.47,395.0,0.007594936708860759,313.64,382.0,0.0,293.63,232.66666666666666,240.27083333333334,0.002574002574002574,281.24666666666667,0,2025-04-09
2025-04-09 10:30:00,April,9,2025-04-09 10:30:00,47.76,405.0,26.0,0.0006419753086419754,330.77,10,2,4,21,323.0,0.0030959752321981426,282.54,280.0,0.0,290.78,379.0,0.010554089709762533,293.77,434.0,0.009216589861751152,295.9,396.0,0.010101010101010102,298.32,287.3333333333333,238.60416666666666,0.0036059943180686213,275.6433333333334,0,2025-04-09
2025-04-09 11:00:00,April,9,2025-04-09 11:00:00,95.84,434.0,1.0,2.304147465437788e-05,294.28,11,2,4,22,405.0,0.06419753086419754,330.77,323.0,0.0030959752321981426,282.54,423.0,0.002364066193853428,337.63,495.0,0.00404040404040404,316.94,466.0,0.0,322.6,336.0,239.14583333333334,0.02243116869879856,301.3633333333333,0,2025-04-09
2025-04-09 11:30:00,April,9,2025-04-09 11:30:00,69.57,469.0,9.0,0.00019189765458422177,346.32,11,2,4,23,434.0,0.002304147465437788,294.28,405.0,0.06419753086419754,330.77,482.0,0.012448132780082987,327.05,511.0,0.0,316.36,453.0,0.0,309.21,387.3333333333333,239.375,0.02319921785394449,302.53,0,2025-04-09
2025-04-09 12:00:00,April,9,2025-04-09 12:00:00,93.89,450.0,8.0,0.00017777777777777779,332.41,12,2,4,24,469.0,0.019189765458422176,346.32,434.0,0.002304147465437788,294.28,459.0,0.0,321.99,522.0,0.013409961685823755,305.51,497.0,0.012072434607645875,315.13,436.0,239.10416666666666,0.028563814596019168,323.79,0,2025-04-09
2025-04-09 12:30:00,April,9,2025-04-09 12:30:00,78.35,525.0,3.0,5.714285714285714e-05,305.52,12,2,4,25,450.0,0.017777777777777778,332.41,469.0,0.019189765458422176,346.32,516.0,0.001937984496124031,311.04,568.0,0.01936619718309859,325.97,462.0,0.0,306.85,451.0,238.91666666666666,0.013090563567212582,324.33666666666664,0,2025-04-09
2025-04-09 13:00:00,April,9,2025-04-09 13:00:00,99.59,485.0,1.0,2.0618556701030927e-05,319.7,13,2,4,26,525.0,0.005714285714285714,305.52,450.0,0.017777777777777778,332.41,522.0,0.009578544061302681,324.34,576.0,0.020833333333333332,332.53,531.0,0.005649717514124294,329.52,481.3333333333333,239.10416666666666,0.014227276316828559,328.0833333333333,0,2025-04-09
2025-04-09 13:30:00,April,9,2025-04-09 13:30:00,99.2,502.0,0.0,0.0,302.43,13,2,4,27,485.0,0.002061855670103093,319.7,525.0,0.005714285714285714,305.52,490.0,0.01020408163265306,336.01,555.0,0.023423423423423424,320.2,477.0,0.0020964360587002098,305.36,486.6666666666667,238.33333333333334,0.008517973054055527,319.21,0,2025-04-09
2025-04-09 14:00:00,April,9,2025-04-09 14:00:00,98.88,535.0,0.0,0.0,315.56,14,2,4,28,502.0,0.0,302.43,485.0,0.002061855670103093,319.7,536.0,0.018656716417910446,342.15,610.0,0.003278688524590164,324.06,499.0,0.0,306.94,504.0,238.58333333333334,0.0025920471281296025,309.2166666666667,0,2025-04-09
2025-04-09 14:30:00,April,9,2025-04-09 14:30:00,95.42,524.0,0.0,0.0,319.27,14,2,4,29,535.0,0.0,315.56,502.0,0.0,302.43,517.0,0.0038684719535783366,320.53,566.0,0.0,321.39,521.0,0.0019193857965451055,312.21,507.3333333333333,238.5625,0.0006872852233676976,312.56333333333333,0,2025-04-09
2025-04-09 15:00:00,April,9,2025-04-09 15:00:00,100.0,518.0,0.0,0.0,330.32,15,2,4,30,524.0,0.0,319.27,535.0,0.0,315.56,478.0,0.0020920502092050207,324.08,577.0,0.0034662045060658577,323.46,536.0,0.0018656716417910447,326.56,520.3333333333334,238.70833333333334,0.0,312.42,0,2025-04-09
2025-04-09 15:30:00,April,9,2025-04-09 15:30:00,94.22,506.0,4.0,7.905138339920947e-05,331.18,15,2,4,31,518.0,0.0,330.32,524.0,0.0,319.27,543.0,0.011049723756906077,313.73,582.0,0.005154639175257732,335.65,573.0,0.0017452006980802793,338.87,525.6666666666666,239.54166666666666,0.0,321.71666666666664,0,2025-04-09
2025-04-09 16:00:00,April,9,2025-04-09 16:00:00,91.07,509.0,5.0,9.823182711198428e-05,324.52,16,2,4,32,506.0,0.007905138339920948,331.18,518.0,0.0,330.32,573.0,0.0,328.59,571.0,0.008756567425569177,325.08,533.0,0.001876172607879925,308.02,516.0,238.77083333333334,0.0026350461133069825,326.92333333333335,0,2025-04-09
2025-04-09 16:30:00,April,9,2025-04-09 16:30:00,94.38,500.0,2.0,4e-05,334.84,16,2,4,33,509.0,0.009823182711198428,324.52,506.0,0.007905138339920948,331.18,501.0,0.003992015968063872,339.8,530.0,0.018867924528301886,362.39,474.0,0.004219409282700422,327.69,511.0,237.4375,0.005909440350373126,328.67333333333335,0,2025-04-09
