timestamp,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,hour,day_of_week,month_num,interval_index,is_weekend
2025-04-09 06:30:00,April,9,2025-04-09 06:30:00,100.0,27.0,0.0,0.0,207.93,6,2,4,13,0
2025-04-09 07:00:00,April,9,2025-04-09 07:00:00,100.0,31.0,0.0,0.0,219.9,7,2,4,14,0
2025-04-09 07:30:00,April,9,2025-04-09 07:30:00,100.0,80.0,0.0,0.0,248.43,7,2,4,15,0
2025-04-09 08:00:00,April,9,2025-04-09 08:00:00,100.0,117.0,0.0,0.0,304.46,8,2,4,16,0
2025-04-09 08:30:00,April,9,2025-04-09 08:30:00,99.37,159.0,0.0,0.0,299.35,8,2,4,17,0
2025-04-09 09:00:00,April,9,2025-04-09 09:00:00,98.44,259.0,2.0,7.722007722007723e-05,253.61,9,2,4,18,0
2025-04-09 09:30:00,April,9,2025-04-09 09:30:00,99.29,280.0,0.0,0.0,290.78,9,2,4,19,0
2025-04-09 10:00:00,April,9,2025-04-09 10:00:00,98.76,323.0,1.0,3.0959752321981425e-05,282.54,10,2,4,20,0
2025-04-09 10:30:00,April,9,2025-04-09 10:30:00,47.76,405.0,26.0,0.0006419753086419,330.77,10,2,4,21,0
2025-04-09 11:00:00,April,9,2025-04-09 11:00:00,95.84,434.0,1.0,2.304147465437788e-05,294.28,11,2,4,22,0
2025-04-09 11:30:00,April,9,2025-04-09 11:30:00,69.57,469.0,9.0,0.0001918976545842,346.32,11,2,4,23,0
2025-04-09 12:00:00,April,9,2025-04-09 12:00:00,93.89,450.0,8.0,0.0001777777777777,332.41,12,2,4,24,0
2025-04-09 12:30:00,April,9,2025-04-09 12:30:00,78.35,525.0,3.0,5.714285714285714e-05,305.52,12,2,4,25,0
2025-04-09 13:00:00,April,9,2025-04-09 13:00:00,99.59,485.0,1.0,2.0618556701030927e-05,319.7,13,2,4,26,0
2025-04-09 13:30:00,April,9,2025-04-09 13:30:00,99.2,502.0,0.0,0.0,302.43,13,2,4,27,0
2025-04-09 14:00:00,April,9,2025-04-09 14:00:00,98.88,535.0,0.0,0.0,315.56,14,2,4,28,0
2025-04-09 14:30:00,April,9,2025-04-09 14:30:00,95.42,524.0,0.0,0.0,319.27,14,2,4,29,0
2025-04-09 15:00:00,April,9,2025-04-09 15:00:00,100.0,518.0,0.0,0.0,330.32,15,2,4,30,0
2025-04-09 15:30:00,April,9,2025-04-09 15:30:00,94.22,506.0,4.0,7.905138339920947e-05,331.18,15,2,4,31,0
2025-04-09 16:00:00,April,9,2025-04-09 16:00:00,91.07,509.0,5.0,9.823182711198428e-05,324.52,16,2,4,32,0
2025-04-09 16:30:00,April,9,2025-04-09 16:30:00,94.38,500.0,2.0,4e-05,334.84,16,2,4,33,0
2025-04-09 17:00:00,April,9,2025-04-09 17:00:00,97.69,477.0,0.0,0.0,320.76,17,2,4,34,0
2025-04-09 17:30:00,April,9,2025-04-09 17:30:00,96.96,428.0,1.0,2.336448598130841e-05,328.34,17,2,4,35,0
2025-04-09 18:00:00,April,9,2025-04-09 18:00:00,82.68,414.0,4.0,9.66183574879227e-05,359.07,18,2,4,36,0
2025-04-09 18:30:00,April,9,2025-04-09 18:30:00,99.31,293.0,3.0,0.0001023890784982,325.92,18,2,4,37,0
2025-04-09 19:00:00,April,9,2025-04-09 19:00:00,72.92,285.0,8.0,0.0002807017543859,322.48,19,2,4,38,0
2025-04-09 19:30:00,April,9,2025-04-09 19:30:00,87.7,312.0,3.0,9.615384615384615e-05,335.48,19,2,4,39,0
2025-04-09 20:00:00,April,9,2025-04-09 20:00:00,79.4,236.0,3.0,0.0001271186440677,330.97,20,2,4,40,0
2025-04-09 20:30:00,April,9,2025-04-09 20:30:00,90.7,215.0,0.0,0.0,312.08,20,2,4,41,0
2025-04-09 21:00:00,April,9,2025-04-09 21:00:00,45.83,188.0,20.0,0.001063829787234,324.39,21,2,4,42,0
2025-04-09 21:30:00,April,9,2025-04-09 21:30:00,69.36,175.0,2.0,0.0001142857142857,322.61,21,2,4,43,0
2025-04-09 22:00:00,April,9,2025-04-09 22:00:00,93.24,149.0,1.0,6.711409395973154e-05,327.28,22,2,4,44,0
2025-04-09 22:30:00,April,9,2025-04-09 22:30:00,97.35,114.0,1.0,8.771929824561403e-05,367.73,22,2,4,45,0
2025-04-09 23:00:00,April,9,2025-04-09 23:00:00,100.0,81.0,0.0,0.0,336.54,23,2,4,46,0
2025-04-09 23:30:00,April,9,2025-04-09 23:30:00,100.0,65.0,0.0,0.0,437.45,23,2,4,47,0
2025-04-10 00:00:00,April,10,2025-04-10 00:00:00,100.0,47.0,0.0,0.0,331.3,0,3,4,0,0
2025-04-10 00:30:00,April,10,2025-04-10 00:30:00,100.0,31.0,0.0,0.0,384.58,0,3,4,1,0
2025-04-10 01:00:00,April,10,2025-04-10 01:00:00,100.0,29.0,0.0,0.0,344.79,1,3,4,2,0
2025-04-10 01:30:00,April,10,2025-04-10 01:30:00,100.0,20.0,0.0,0.0,355.0,1,3,4,3,0
2025-04-10 02:00:00,April,10,2025-04-10 02:00:00,50.0,16.0,2.0,0.00125,287.0,2,3,4,4,0
2025-04-10 02:30:00,April,10,2025-04-10 02:30:00,72.73,11.0,0.0,0.0,277.55,2,3,4,5,0
2025-04-10 03:00:00,April,10,2025-04-10 03:00:00,100.0,3.0,0.0,0.0,301.33,3,3,4,6,0
2025-04-10 03:30:00,April,10,2025-04-10 03:30:00,100.0,0.0,0.0,0.0,301.33,3,3,4,7,0
2025-04-10 04:00:00,April,10,2025-04-10 04:00:00,100.0,1.0,0.0,0.0,1019.0,4,3,4,8,0
2025-04-10 04:30:00,April,10,2025-04-10 04:30:00,100.0,2.0,0.0,0.0,312.5,4,3,4,9,0
2025-04-10 05:00:00,April,10,2025-04-10 05:00:00,100.0,0.0,0.0,0.0,312.5,5,3,4,10,0
2025-04-10 05:30:00,April,10,2025-04-10 05:30:00,100.0,4.0,0.0,0.0,465.5,5,3,4,11,0
2025-04-10 06:00:00,April,10,2025-04-10 06:00:00,100.0,12.0,0.0,0.0,254.0,6,3,4,12,0
2025-04-10 06:30:00,April,10,2025-04-10 06:30:00,76.92,15.0,2.0,0.0013333333333333,316.77,6,3,4,13,0
2025-04-10 07:00:00,April,10,2025-04-10 07:00:00,100.0,30.0,0.0,0.0,286.77,7,3,4,14,0
2025-04-10 07:30:00,April,10,2025-04-10 07:30:00,97.92,50.0,2.0,0.0004,287.13,7,3,4,15,0
2025-04-10 08:00:00,April,10,2025-04-10 08:00:00,100.0,99.0,0.0,0.0,244.07,8,3,4,16,0
2025-04-10 08:30:00,April,10,2025-04-10 08:30:00,100.0,148.0,0.0,0.0,305.01,8,3,4,17,0
2025-04-10 09:00:00,April,10,2025-04-10 09:00:00,100.0,228.0,0.0,0.0,287.39,9,3,4,18,0
2025-04-10 09:30:00,April,10,2025-04-10 09:30:00,67.0,311.0,11.0,0.0003536977491961,318.07,9,3,4,19,0
2025-04-10 10:00:00,April,10,2025-04-10 10:00:00,97.39,311.0,5.0,0.00016077170418,314.46,10,3,4,20,0
2025-04-10 10:30:00,April,10,2025-04-10 10:30:00,66.67,379.0,7.0,0.0001846965699208,324.84,10,3,4,21,0
2025-04-10 11:00:00,April,10,2025-04-10 11:00:00,73.68,444.0,7.0,0.0001576576576576,337.34,11,3,4,22,0
2025-04-10 11:30:00,April,10,2025-04-10 11:30:00,97.67,431.0,1.0,2.320185614849188e-05,319.63,11,3,4,23,0
2025-04-10 12:00:00,April,10,2025-04-10 12:00:00,73.54,453.0,7.0,0.0001545253863134,322.46,12,3,4,24,0
2025-04-10 12:30:00,April,10,2025-04-10 12:30:00,94.32,478.0,3.0,6.276150627615063e-05,298.71,12,3,4,25,0
2025-04-10 13:00:00,April,10,2025-04-10 13:00:00,84.35,434.0,6.0,0.0001382488479262,315.84,13,3,4,26,0
2025-04-10 13:30:00,April,10,2025-04-10 13:30:00,79.37,451.0,5.0,0.000110864745011,309.67,13,3,4,27,0
2025-04-10 14:00:00,April,10,2025-04-10 14:00:00,97.26,477.0,2.0,4.19287211740042e-05,335.2,14,3,4,28,0
2025-04-10 14:30:00,April,10,2025-04-10 14:30:00,82.96,503.0,10.0,0.0001988071570576,307.68,14,3,4,29,0
2025-04-10 15:00:00,April,10,2025-04-10 15:00:00,95.16,478.0,3.0,6.276150627615063e-05,335.75,15,3,4,30,0
2025-04-10 15:30:00,April,10,2025-04-10 15:30:00,71.55,474.0,17.0,0.0003586497890295,327.02,15,3,4,31,0
2025-04-10 16:00:00,April,10,2025-04-10 16:00:00,76.96,449.0,2.0,4.4543429844098e-05,328.5,16,3,4,32,0
2025-04-10 16:30:00,April,10,2025-04-10 16:30:00,98.83,428.0,2.0,4.672897196261682e-05,332.18,16,3,4,33,0
2025-04-10 17:00:00,April,10,2025-04-10 17:00:00,97.16,0.0,0.0,0.0,337.48,17,3,4,34,0
2025-04-10 17:30:00,April,10,2025-04-10 17:30:00,92.0,0.0,0.0,0.0,340.42,17,3,4,35,0
2025-04-10 18:00:00,April,10,2025-04-10 18:00:00,93.26,0.0,0.0,0.0,329.39,18,3,4,36,0
2025-04-10 18:30:00,April,10,2025-04-10 18:30:00,93.2,0.0,0.0,0.0,321.01,18,3,4,37,0
2025-04-10 19:00:00,April,10,2025-04-10 19:00:00,88.14,0.0,0.0,0.0,322.99,19,3,4,38,0
2025-04-10 19:30:00,April,10,2025-04-10 19:30:00,59.93,0.0,0.0,0.0,324.32,19,3,4,39,0
2025-04-10 20:00:00,April,10,2025-04-10 20:00:00,97.44,0.0,0.0,0.0,330.56,20,3,4,40,0
2025-04-10 20:30:00,April,10,2025-04-10 20:30:00,99.49,0.0,0.0,0.0,320.08,20,3,4,41,0
2025-04-10 21:00:00,April,10,2025-04-10 21:00:00,96.2,0.0,0.0,0.0,320.06,21,3,4,42,0
2025-04-10 21:30:00,April,10,2025-04-10 21:30:00,77.63,0.0,0.0,0.0,338.85,21,3,4,43,0
2025-04-10 22:00:00,April,10,2025-04-10 22:00:00,96.12,0.0,0.0,0.0,365.8,22,3,4,44,0
2025-04-10 22:30:00,April,10,2025-04-10 22:30:00,100.0,0.0,0.0,0.0,333.51,22,3,4,45,0
2025-04-10 23:00:00,April,10,2025-04-10 23:00:00,100.0,0.0,0.0,0.0,308.09,23,3,4,46,0
2025-04-10 23:30:00,April,10,2025-04-10 23:30:00,98.28,59.0,1.0,0.0001694915254237,337.28,23,3,4,47,0
2025-04-11 00:00:00,April,11,2025-04-11 00:00:00,100.0,35.0,0.0,0.0,390.17,0,4,4,0,0
2025-04-11 00:30:00,April,11,2025-04-11 00:30:00,100.0,31.0,0.0,0.0,283.42,0,4,4,1,0
2025-04-11 01:00:00,April,11,2025-04-11 01:00:00,100.0,21.0,0.0,0.0,272.24,1,4,4,2,0
2025-04-11 01:30:00,April,11,2025-04-11 01:30:00,100.0,20.0,1.0,0.0005,348.32,1,4,4,3,0
2025-04-11 02:00:00,April,11,2025-04-11 02:00:00,100.0,7.0,0.0,0.0,234.14,2,4,4,4,0
2025-04-11 02:30:00,April,11,2025-04-11 02:30:00,100.0,9.0,0.0,0.0,287.44,2,4,4,5,0
2025-04-11 03:00:00,April,11,2025-04-11 03:00:00,80.0,6.0,1.0,0.0016666666666666,265.4,3,4,4,6,0
2025-04-11 03:30:00,April,11,2025-04-11 03:30:00,100.0,3.0,0.0,0.0,34.67,3,4,4,7,0
2025-04-11 04:00:00,April,11,2025-04-11 04:00:00,100.0,3.0,0.0,0.0,49.67,4,4,4,8,0
2025-04-11 04:30:00,April,11,2025-04-11 04:30:00,100.0,0.0,0.0,0.0,49.67,4,4,4,9,0
2025-04-11 05:00:00,April,11,2025-04-11 05:00:00,100.0,0.0,0.0,0.0,49.67,5,4,4,10,0
2025-04-11 05:30:00,April,11,2025-04-11 05:30:00,0.0,1.0,0.0,0.0,93.0,5,4,4,11,0
2025-04-11 06:00:00,April,11,2025-04-11 06:00:00,100.0,10.0,0.0,0.0,220.0,6,4,4,12,0
2025-04-11 06:30:00,April,11,2025-04-11 06:30:00,57.14,27.0,6.0,0.0022222222222222,247.62,6,4,4,13,0
2025-04-11 07:00:00,April,11,2025-04-11 07:00:00,82.86,35.0,0.0,0.0,223.97,7,4,4,14,0
2025-04-11 07:30:00,April,11,2025-04-11 07:30:00,44.64,60.0,4.0,0.0006666666666666,313.16,7,4,4,15,0
2025-04-11 08:00:00,April,11,2025-04-11 08:00:00,89.39,133.0,1.0,7.518796992481203e-05,247.58,8,4,4,16,0
2025-04-11 08:30:00,April,11,2025-04-11 08:30:00,93.63,158.0,1.0,6.329113924050633e-05,275.27,8,4,4,17,0
2025-04-11 09:00:00,April,11,2025-04-11 09:00:00,95.71,234.0,1.0,4.273504273504274e-05,285.22,9,4,4,18,0
2025-04-11 09:30:00,April,11,2025-04-11 09:30:00,75.37,279.0,7.0,0.0002508960573476,303.81,9,4,4,19,0
2025-04-11 10:00:00,April,11,2025-04-11 10:00:00,77.05,372.0,6.0,0.0001612903225806,285.05,10,4,4,20,0
2025-04-11 10:30:00,April,11,2025-04-11 10:30:00,72.65,389.0,16.0,0.0004113110539845,296.63,10,4,4,21,0
2025-04-11 11:00:00,April,11,2025-04-11 11:00:00,76.64,419.0,8.0,0.0001909307875894,340.86,11,4,4,22,0
2025-04-11 11:30:00,April,11,2025-04-11 11:30:00,75.82,495.0,7.0,0.0001414141414141,313.22,11,4,4,23,0
2025-04-11 12:00:00,April,11,2025-04-11 12:00:00,65.22,592.0,40.0,0.0006756756756756,303.78,12,4,4,24,0
2025-04-11 12:30:00,April,11,2025-04-11 12:30:00,88.54,487.0,7.0,0.0001437371663244,344.44,12,4,4,25,0
2025-04-11 13:00:00,April,11,2025-04-11 13:00:00,88.94,463.0,2.0,4.3196544276457885e-05,325.36,13,4,4,26,0
2025-04-11 13:30:00,April,11,2025-04-11 13:30:00,76.56,454.0,6.0,0.0001321585903083,324.23,13,4,4,27,0
2025-04-11 14:00:00,April,11,2025-04-11 14:00:00,79.2,466.0,14.0,0.0003004291845493,332.73,14,4,4,28,0
2025-04-11 14:30:00,April,11,2025-04-11 14:30:00,36.64,507.0,43.0,0.0008481262327416,356.61,14,4,4,29,0
2025-04-11 15:00:00,April,11,2025-04-11 15:00:00,58.21,491.0,34.0,0.0006924643584521,341.74,15,4,4,30,0
2025-04-11 15:30:00,April,11,2025-04-11 15:30:00,72.44,578.0,12.0,0.0002076124567474,329.55,15,4,4,31,0
2025-04-11 16:00:00,April,11,2025-04-11 16:00:00,97.0,533.0,0.0,0.0,340.04,16,4,4,32,0
2025-04-11 16:30:00,April,11,2025-04-11 16:30:00,90.87,506.0,24.0,0.0004743083003952,314.34,16,4,4,33,0
2025-04-11 17:00:00,April,11,2025-04-11 17:00:00,73.17,442.0,6.0,0.0001357466063348,341.86,17,4,4,34,0
2025-04-11 17:30:00,April,11,2025-04-11 17:30:00,97.95,439.0,0.0,0.0,310.51,17,4,4,35,0
2025-04-11 18:00:00,April,11,2025-04-11 18:00:00,94.97,379.0,1.0,2.638522427440633e-05,332.75,18,4,4,36,0
2025-04-11 18:30:00,April,11,2025-04-11 18:30:00,99.7,331.0,1.0,3.0211480362537764e-05,324.66,18,4,4,37,0
2025-04-11 19:00:00,April,11,2025-04-11 19:00:00,67.86,263.0,11.0,0.0004182509505703,358.43,19,4,4,38,0
2025-04-11 19:30:00,April,11,2025-04-11 19:30:00,58.06,254.0,6.0,0.0002362204724409,340.95,19,4,4,39,0
2025-04-11 20:00:00,April,11,2025-04-11 20:00:00,75.63,203.0,6.0,0.000295566502463,347.11,20,4,4,40,0
2025-04-11 20:30:00,April,11,2025-04-11 20:30:00,80.0,180.0,0.0,0.0,336.08,20,4,4,41,0
2025-04-11 21:00:00,April,11,2025-04-11 21:00:00,95.1,143.0,0.0,0.0,371.94,21,4,4,42,0
2025-04-11 21:30:00,April,11,2025-04-11 21:30:00,99.29,140.0,0.0,0.0,276.08,21,4,4,43,0
2025-04-11 22:00:00,April,11,2025-04-11 22:00:00,92.59,136.0,1.0,7.352941176470588e-05,325.28,22,4,4,44,0
2025-04-11 22:30:00,April,11,2025-04-11 22:30:00,85.57,98.0,1.0,0.0001020408163265,283.91,22,4,4,45,0
2025-04-11 23:00:00,April,11,2025-04-11 23:00:00,98.28,58.0,0.0,0.0,319.78,23,4,4,46,0
2025-04-11 23:30:00,April,11,2025-04-11 23:30:00,100.0,59.0,0.0,0.0,297.47,23,4,4,47,0
2025-04-12 00:00:00,April,12,2025-04-12 00:00:00,100.0,36.0,0.0,0.0,298.11,0,5,4,0,1
2025-04-12 00:30:00,April,12,2025-04-12 00:30:00,100.0,21.0,0.0,0.0,365.81,0,5,4,1,1
2025-04-12 01:00:00,April,12,2025-04-12 01:00:00,100.0,23.0,1.0,0.0004347826086956,422.27,1,5,4,2,1
2025-04-12 01:30:00,April,12,2025-04-12 01:30:00,100.0,9.0,0.0,0.0,378.56,1,5,4,3,1
2025-04-12 02:00:00,April,12,2025-04-12 02:00:00,100.0,12.0,0.0,0.0,352.83,2,5,4,4,1
2025-04-12 02:30:00,April,12,2025-04-12 02:30:00,100.0,8.0,0.0,0.0,252.88,2,5,4,5,1
2025-04-12 03:00:00,April,12,2025-04-12 03:00:00,100.0,2.0,0.0,0.0,75.5,3,5,4,6,1
2025-04-12 03:30:00,April,12,2025-04-12 03:30:00,100.0,0.0,0.0,0.0,75.5,3,5,4,7,1
2025-04-12 04:00:00,April,12,2025-04-12 04:00:00,100.0,1.0,0.0,0.0,88.0,4,5,4,8,1
2025-04-12 04:30:00,April,12,2025-04-12 04:30:00,100.0,0.0,0.0,0.0,88.0,4,5,4,9,1
2025-04-12 05:00:00,April,12,2025-04-12 05:00:00,100.0,1.0,0.0,0.0,13.0,5,5,4,10,1
2025-04-12 05:30:00,April,12,2025-04-12 05:30:00,100.0,1.0,0.0,0.0,45.0,5,5,4,11,1
2025-04-12 06:00:00,April,12,2025-04-12 06:00:00,100.0,9.0,0.0,0.0,271.0,6,5,4,12,1
2025-04-12 06:30:00,April,12,2025-04-12 06:30:00,85.71,7.0,0.0,0.0,176.86,6,5,4,13,1
2025-04-12 07:00:00,April,12,2025-04-12 07:00:00,100.0,31.0,0.0,0.0,270.39,7,5,4,14,1
2025-04-12 07:30:00,April,12,2025-04-12 07:30:00,100.0,36.0,1.0,0.0002777777777777,276.57,7,5,4,15,1
2025-04-12 08:00:00,April,12,2025-04-12 08:00:00,98.31,59.0,0.0,0.0,293.05,8,5,4,16,1
2025-04-12 08:30:00,April,12,2025-04-12 08:30:00,100.0,106.0,0.0,0.0,271.61,8,5,4,17,1
2025-04-12 09:00:00,April,12,2025-04-12 09:00:00,100.0,136.0,0.0,0.0,250.82,9,5,4,18,1
2025-04-12 09:30:00,April,12,2025-04-12 09:30:00,96.91,163.0,1.0,6.134969325153375e-05,268.72,9,5,4,19,1
2025-04-12 10:00:00,April,12,2025-04-12 10:00:00,87.17,234.0,8.0,0.0003418803418803,278.18,10,5,4,20,1
2025-04-12 10:30:00,April,12,2025-04-12 10:30:00,28.51,267.0,32.0,0.0011985018726591,307.96,10,5,4,21,1
2025-04-12 11:00:00,April,12,2025-04-12 11:00:00,69.34,294.0,7.0,0.0002380952380952,320.77,11,5,4,22,1
2025-04-12 11:30:00,April,12,2025-04-12 11:30:00,96.88,321.0,1.0,3.115264797507788e-05,313.22,11,5,4,23,1
2025-04-12 12:00:00,April,12,2025-04-12 12:00:00,99.38,323.0,0.0,0.0,282.32,12,5,4,24,1
2025-04-12 12:30:00,April,12,2025-04-12 12:30:00,96.65,329.0,1.0,3.0395136778115506e-05,293.79,12,5,4,25,1
2025-04-12 13:00:00,April,12,2025-04-12 13:00:00,91.67,362.0,2.0,5.524861878453039e-05,325.12,13,5,4,26,1
2025-04-12 13:30:00,April,12,2025-04-12 13:30:00,97.78,316.0,1.0,3.1645569620253167e-05,308.52,13,5,4,27,1
2025-04-12 14:00:00,April,12,2025-04-12 14:00:00,82.84,343.0,5.0,0.0001457725947521,294.93,14,5,4,28,1
