timestamp,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,hour,day_of_week,month_num,interval_index,cv_lag_1,abd_lag_1,cct_lag_1,cv_lag_2,abd_lag_2,cct_lag_2,cv_lag_48,abd_lag_48,cct_lag_48,cv_lag_96,abd_lag_96,cct_lag_96,cv_lag_336,abd_lag_336,cct_lag_336,cv_roll_mean_3,cv_roll_mean_48,abd_roll_mean_3,cct_roll_mean_3,is_weekend,date,staffing
2025-04-08 10:30:00,April,8,2025-04-08 10:30:00,97.65,895.0,1.0,1.11731843575419e-05,328.66,10,1,4,21,857.0,0.0093348891481913,320.26,612.0,0.0,324.07,940.0,0.001063829787234,339.12,339.0,0.0029498525073746,294.3,915.0,0.0043715846994535,325.08,643.0,,0.0031116297160637,319.24666666666667,0,2025-04-08,433
2025-04-08 11:00:00,April,8,2025-04-08 11:00:00,98.8,914.0,0.0,0.0,341.17,11,1,4,22,895.0,0.0011173184357541,328.66,857.0,0.0093348891481913,320.26,945.0,0.0021164021164021,357.12,363.0,0.0,330.07,939.0,0.0042598509052183,350.13,788.0,,0.0034840691946485,324.33,0,2025-04-08,433
2025-04-08 11:30:00,April,8,2025-04-08 11:30:00,99.18,978.0,1.0,1.0224948875255623e-05,328.32,11,1,4,23,914.0,0.0,341.17,895.0,0.0011173184357541,328.66,1016.0,0.0029527559055118,354.26,398.0,0.0,319.79,1017.0,0.0,338.27,888.6666666666666,,0.0034840691946485,330.03000000000003,0,2025-04-08,433
2025-04-08 12:00:00,April,8,2025-04-08 12:00:00,99.5,1007.0,3.0,2.9791459781529296e-05,348.26,12,1,4,24,978.0,0.0010224948875255,328.32,914.0,0.0,341.17,1089.0,0.0009182736455463,344.26,428.0,0.0023364485981308,323.78,1046.0,0.005736137667304,338.82,929.0,,0.0007132711077599,332.7166666666667,0,2025-04-08,433
2025-04-08 12:30:00,April,8,2025-04-08 12:30:00,99.29,984.0,2.0,2.0325203252032524e-05,337.83,12,1,4,25,1007.0,0.0029791459781529,348.26,978.0,0.0010224948875255,328.32,1165.0,0.0017167381974248,341.47,441.0,0.0022675736961451,314.45,1070.0,0.002803738317757,334.74,966.3333333333334,,0.0013338802885594,339.25,0,2025-04-08,433
2025-04-08 13:00:00,April,8,2025-04-08 13:00:00,100.0,1030.0,0.0,0.0,346.42,13,1,4,26,984.0,0.0020325203252032,337.83,1007.0,0.0029791459781529,348.26,1156.0,0.0034602076124567,359.19,444.0,0.0045045045045045,331.83,1101.0,0.0009082652134423,346.13,989.6666666666666,,0.0020113870636272,338.13666666666666,0,2025-04-08,433
2025-04-08 13:30:00,April,8,2025-04-08 13:30:00,99.37,955.0,1.0,1.0471204188481676e-05,355.5,13,1,4,27,1030.0,0.0,346.42,984.0,0.0020325203252032,337.83,1041.0,0.0019212295869356,357.29,418.0,0.0,338.08,1065.0,0.0131455399061032,323.85,1007.0,,0.001670555434452,344.17,0,2025-04-08,433
2025-04-08 14:00:00,April,8,2025-04-08 14:00:00,98.04,1071.0,1.0,9.337068160597572e-06,347.68,14,1,4,28,955.0,0.0010471204188481,355.5,1030.0,0.0,346.42,1165.0,0.0051502145922746,342.41,460.0,0.0021739130434782,297.71,1144.0,0.0,338.26,989.6666666666666,,0.0010265469146838,346.5833333333333,0,2025-04-08,433
2025-04-08 14:30:00,April,8,2025-04-08 14:30:00,99.8,1016.0,1.0,9.84251968503937e-06,352.06,14,1,4,29,1071.0,0.0009337068160597,347.68,955.0,0.0010471204188481,355.5,1126.0,0.0017761989342806,344.5,473.0,0.0,323.47,1151.0,0.0060816681146828,342.38,1018.6666666666666,,0.0006602757449693,349.8666666666666,0,2025-04-08,433
2025-04-08 15:00:00,April,8,2025-04-08 15:00:00,98.63,1022.0,1.0,9.784735812133073e-06,371.48,15,1,4,30,1016.0,0.0009842519685039,352.06,1071.0,0.0009337068160597,347.68,1078.0,0.0009276437847866,356.84,471.0,0.0,328.21,1101.0,0.0018165304268846,335.53,1014.0,,0.0009883597344706,351.74666666666667,0,2025-04-08,433
2025-04-08 15:30:00,April,8,2025-04-08 15:30:00,99.29,981.0,1.0,1.0193679918450562e-05,352.56,15,1,4,31,1022.0,0.0009784735812133,371.48,1016.0,0.0009842519685039,352.06,1080.0,0.0018518518518518,357.69,423.0,0.0,338.21,1054.0,0.0018975332068311,349.68,1036.3333333333333,,0.000965477455259,357.0733333333333,0,2025-04-08,433
2025-04-08 16:00:00,April,8,2025-04-08 16:00:00,98.84,953.0,2.0,2.0986358866736626e-05,369.97,16,1,4,32,981.0,0.001019367991845,352.56,1022.0,0.0009784735812133,371.48,1076.0,0.0,350.22,462.0,0.0,303.84,1097.0,0.0018231540565177,358.12,1006.3333333333334,,0.0009940311805207,358.7,0,2025-04-08,433
2025-04-08 16:30:00,April,8,2025-04-08 16:30:00,99.89,881.0,1.0,1.1350737797956869e-05,367.58,16,1,4,33,953.0,0.0020986358866736,369.97,981.0,0.001019367991845,352.56,1059.0,0.0009442870632672,363.76,407.0,0.0,322.67,1069.0,0.000935453695042,348.82,985.3333333333334,,0.0013654924865773,364.6700000000001,0,2025-04-08,433
2025-04-08 17:00:00,April,8,2025-04-08 17:00:00,99.22,902.0,1.0,1.1086474501108647e-05,371.54,17,1,4,34,881.0,0.0011350737797956,367.58,953.0,0.0020986358866736,369.97,980.0,0.0020408163265306,341.07,377.0,0.0053050397877984,305.75,1049.0,0.0019065776930409,342.7,938.3333333333334,,0.0014176925527714,363.37000000000006,0,2025-04-08,433
2025-04-08 17:30:00,April,8,2025-04-08 17:30:00,99.5,798.0,1.0,1.2531328320802004e-05,363.76,17,1,4,35,902.0,0.0011086474501108,371.54,881.0,0.0011350737797956,367.58,913.0,0.004381161007667,351.66,378.0,0.0,316.59,955.0,0.0094240837696335,355.31,912.0,,0.0014474523721934,369.6966666666667,0,2025-04-08,433
2025-04-08 18:00:00,April,8,2025-04-08 18:00:00,97.07,751.0,1.0,1.3315579227696406e-05,366.9,18,1,4,36,798.0,0.0012531328320802,363.76,902.0,0.0011086474501108,371.54,885.0,0.0,356.42,366.0,0.0,337.44,875.0,0.0057142857142857,353.11,860.3333333333334,,0.0011656180206622,367.6266666666667,0,2025-04-08,433
2025-04-08 18:30:00,April,8,2025-04-08 18:30:00,98.56,693.0,0.0,0.0,357.03,18,1,4,37,751.0,0.0013315579227696,366.9,798.0,0.0012531328320802,363.76,748.0,0.0026737967914438,353.79,327.0,0.0152905198776758,324.93,742.0,0.0,360.64,817.0,,0.0012311127349869,367.4,0,2025-04-08,433
2025-04-08 19:00:00,April,8,2025-04-08 19:00:00,99.34,608.0,2.0,3.289473684210526e-05,349.79,19,1,4,38,693.0,0.0,357.03,751.0,0.0013315579227696,366.9,628.0,0.001592356687898,358.16,288.0,0.0,306.96,732.0,0.0191256830601092,335.24,747.3333333333334,,0.0008615635849499,362.5633333333333,0,2025-04-08,433
2025-04-08 19:30:00,April,8,2025-04-08 19:30:00,99.38,485.0,2.0,4.1237113402061855e-05,353.12,19,1,4,39,608.0,0.0032894736842105,349.79,693.0,0.0,357.03,588.0,0.0051020408163265,379.0,244.0,0.0,319.88,619.0,0.0,337.65,684.0,,0.0015403438689933,357.9066666666667,0,2025-04-08,433
2025-04-08 20:00:00,April,8,2025-04-08 20:00:00,99.5,397.0,0.0,0.0,352.11,20,1,4,40,485.0,0.0041237113402061,353.12,608.0,0.0032894736842105,349.79,504.0,0.0019841269841269,368.14,242.0,0.0082644628099173,322.16,522.0,0.0019157088122605,351.62,595.3333333333334,,0.0024710616748055,353.31333333333333,0,2025-04-08,433
2025-04-08 20:30:00,April,8,2025-04-08 20:30:00,100.0,355.0,1.0,2.8169014084507043e-05,349.4,20,1,4,41,397.0,0.0,352.11,485.0,0.0041237113402061,353.12,412.0,0.0,352.75,193.0,0.0,285.89,438.0,0.002283105022831,325.31,496.6666666666667,,0.0024710616748055,351.67333333333335,0,2025-04-08,433
2025-04-08 21:00:00,April,8,2025-04-08 21:00:00,99.62,265.0,0.0,0.0,339.35,21,1,4,42,355.0,0.0028169014084507,349.4,397.0,0.0,352.11,365.0,0.0,369.44,167.0,0.0,317.74,396.0,0.0025252525252525,313.25,412.3333333333333,,0.0023135375828856,351.5433333333333,0,2025-04-08,433
2025-04-08 21:30:00,April,8,2025-04-08 21:30:00,100.0,219.0,0.0,0.0,352.15,21,1,4,43,265.0,0.0,339.35,355.0,0.0028169014084507,349.4,265.0,0.0037735849056603,370.26,147.0,0.0,287.99,325.0,0.0,360.79,339.0,,0.0009389671361502,346.9533333333333,0,2025-04-08,433
2025-04-08 22:00:00,April,8,2025-04-08 22:00:00,99.54,219.0,0.0,0.0,355.63,22,1,4,44,219.0,0.0,352.15,265.0,0.0,339.35,206.0,0.0,333.33,149.0,0.0,286.95,277.0,0.0433212996389891,333.05,279.6666666666667,,0.0009389671361502,346.9666666666667,0,2025-04-08,433
2025-04-08 22:30:00,April,8,2025-04-08 22:30:00,100.0,148.0,0.0,0.0,325.78,22,1,4,45,219.0,0.0,355.63,219.0,0.0,352.15,179.0,0.0055865921787709,346.9,95.0,0.0,330.27,212.0,0.0094339622641509,338.09,234.33333333333331,,0.0,349.0433333333333,0,2025-04-08,433
2025-04-08 23:00:00,April,8,2025-04-08 23:00:00,100.0,120.0,0.0,0.0,282.53,23,1,4,46,148.0,0.0,325.78,219.0,0.0,355.63,151.0,0.0,337.8,86.0,0.0,365.01,153.0,0.0,357.27,195.33333333333331,,0.0,344.52,0,2025-04-08,433
2025-04-08 23:30:00,April,8,2025-04-08 23:30:00,100.0,100.0,0.0,0.0,320.63,23,1,4,47,120.0,0.0,282.53,148.0,0.0,325.78,104.0,0.0,277.63,74.0,0.0135135135135135,301.44,109.0,0.0,314.5,162.33333333333334,,0.0,321.3133333333333,0,2025-04-08,433
2025-04-09 00:00:00,April,9,2025-04-09 00:00:00,100.0,77.0,5.0,0.0006493506493506,349.47,0,2,4,0,100.0,0.0,320.63,120.0,0.0,282.53,69.0,0.0,322.3,52.0,0.0384615384615384,335.06,81.0,0.0,298.96,122.66666666666669,453.6041666666667,0.0,309.6466666666667,0,2025-04-09,400
2025-04-09 00:30:00,April,9,2025-04-09 00:30:00,100.0,60.0,0.0,0.0,336.1,0,2,4,1,77.0,0.0649350649350649,349.47,100.0,0.0,320.63,48.0,0.0,326.21,37.0,0.0,327.16,67.0,0.0,291.91,99.0,453.7708333333333,0.0216450216450216,317.5433333333333,0,2025-04-09,400
2025-04-09 01:00:00,April,9,2025-04-09 01:00:00,100.0,27.0,0.0,0.0,267.89,1,2,4,2,60.0,0.0,336.1,77.0,0.0649350649350649,349.47,42.0,0.0,338.71,25.0,0.0,267.44,50.0,0.0,304.42,79.0,454.0208333333333,0.0216450216450216,335.40000000000003,0,2025-04-09,400
2025-04-09 01:30:00,April,9,2025-04-09 01:30:00,100.0,23.0,0.0,0.0,290.0,1,2,4,3,27.0,0.0,267.89,60.0,0.0,336.1,27.0,0.037037037037037,305.12,24.0,0.0,423.79,31.0,0.0,398.48,54.66666666666666,453.7083333333333,0.0216450216450216,317.82,0,2025-04-09,400
2025-04-09 02:00:00,April,9,2025-04-09 02:00:00,100.0,17.0,0.0,0.0,330.12,2,2,4,4,23.0,0.0,290.0,27.0,0.0,267.89,29.0,0.0689655172413793,261.7,15.0,0.0,272.33,17.0,0.1176470588235294,269.07,36.66666666666666,453.625,0.0,297.99666666666667,0,2025-04-09,400
2025-04-09 02:30:00,April,9,2025-04-09 02:30:00,93.75,16.0,0.0,0.0,340.25,2,2,4,5,17.0,0.0,330.12,23.0,0.0,290.0,17.0,0.0,206.53,16.0,0.125,235.21,17.0,0.0,384.65,22.33333333333333,453.375,0.0,296.00333333333333,0,2025-04-09,400
2025-04-09 03:00:00,April,9,2025-04-09 03:00:00,100.0,9.0,0.0,0.0,242.22,3,2,4,6,16.0,0.0,340.25,17.0,0.0,330.12,12.0,0.0,289.0,11.0,0.0,273.64,11.0,0.0909090909090909,158.4,18.666666666666668,453.3541666666667,0.0,320.1233333333333,0,2025-04-09,400
2025-04-09 03:30:00,April,9,2025-04-09 03:30:00,100.0,11.0,0.0,0.0,363.91,3,2,4,7,9.0,0.0,242.22,16.0,0.0,340.25,11.0,0.0,264.82,6.0,0.0,379.33,11.0,0.0,500.64,14.0,453.2916666666667,0.0,304.19666666666666,0,2025-04-09,400
2025-04-09 04:00:00,April,9,2025-04-09 04:00:00,100.0,9.0,0.0,0.0,344.56,4,2,4,8,11.0,0.0,363.91,9.0,0.0,242.22,11.0,0.0909090909090909,289.7,7.0,0.0,294.0,14.0,0.0,338.5,12.0,453.2916666666667,0.0,315.46000000000004,0,2025-04-09,400
2025-04-09 04:30:00,April,9,2025-04-09 04:30:00,100.0,13.0,0.0,0.0,324.15,4,2,4,9,9.0,0.0,344.56,11.0,0.0,363.91,13.0,0.0,457.38,12.0,0.0,268.42,13.0,0.0,316.0,9.666666666666666,453.25,0.0,316.8966666666667,0,2025-04-09,400
2025-04-09 05:00:00,April,9,2025-04-09 05:00:00,100.0,12.0,0.0,0.0,188.42,5,2,4,10,13.0,0.0,324.15,9.0,0.0,344.56,7.0,0.0,407.86,10.0,0.0,167.7,13.0,0.0,291.38,11.0,453.25,0.0,344.2066666666667,0,2025-04-09,400
2025-04-09 05:30:00,April,9,2025-04-09 05:30:00,100.0,24.0,0.0,0.0,310.0,5,2,4,11,12.0,0.0,188.42,13.0,0.0,324.15,16.0,0.0,348.38,9.0,0.0,185.11,27.0,0.0,252.81,11.333333333333334,453.3541666666667,0.0,285.71,0,2025-04-09,400
2025-04-09 06:00:00,April,9,2025-04-09 06:00:00,100.0,28.0,0.0,0.0,231.0,6,2,4,12,24.0,0.0,310.0,12.0,0.0,188.42,24.0,0.0,299.33,15.0,0.0,317.27,24.0,0.0,337.29,16.333333333333332,453.5208333333333,0.0,274.19,0,2025-04-09,400
2025-04-09 06:30:00,April,9,2025-04-09 06:30:00,100.0,35.0,0.0,0.0,244.77,6,2,4,13,28.0,0.0,231.0,24.0,0.0,310.0,39.0,0.0256410256410256,253.05,30.0,0.0,265.8,44.0,0.0,263.02,21.33333333333333,453.6041666666667,0.0,243.14,0,2025-04-09,400
2025-04-09 07:00:00,April,9,2025-04-09 07:00:00,100.0,70.0,0.0,0.0,246.63,7,2,4,14,35.0,0.0,244.77,28.0,0.0,231.0,62.0,0.0,298.44,61.0,0.0,309.07,64.0,0.0,292.98,29.0,453.5208333333333,0.0,261.92333333333335,0,2025-04-09,400
2025-04-09 07:30:00,April,9,2025-04-09 07:30:00,100.0,110.0,0.0,0.0,268.31,7,2,4,15,70.0,0.0,246.63,35.0,0.0,244.77,106.0,0.0,254.08,117.0,0.0,272.64,131.0,0.0076335877862595,265.77,44.333333333333336,453.6875,0.0,240.80000000000004,0,2025-04-09,400
2025-04-09 08:00:00,April,9,2025-04-09 08:00:00,100.0,228.0,0.0,0.0,270.36,8,2,4,16,110.0,0.0,268.31,70.0,0.0,246.63,214.0,0.0,267.33,202.0,0.0,285.73,226.0,0.0,288.84,71.66666666666667,453.7708333333333,0.0,253.23666666666668,0,2025-04-09,400
2025-04-09 08:30:00,April,9,2025-04-09 08:30:00,100.0,321.0,1.0,3.115264797507788e-05,283.78,8,2,4,17,228.0,0.0,270.36,110.0,0.0,268.31,350.0,0.0,315.73,315.0,0.0,288.88,367.0,0.0054495912806539,284.42,136.0,454.0625,0.0,261.7666666666667,0,2025-04-09,400
2025-04-09 09:00:00,April,9,2025-04-09 09:00:00,99.46,554.0,0.0,0.0,297.28,9,2,4,18,321.0,0.0031152647975077,283.78,228.0,0.0,270.36,460.0,0.0,313.41,476.0,0.0021008403361344,291.92,527.0,0.0018975332068311,327.67,219.66666666666663,453.4583333333333,0.0010384215991692,274.15000000000003,0,2025-04-09,400
2025-04-09 09:30:00,April,9,2025-04-09 09:30:00,98.78,657.0,3.0,4.5662100456621e-05,301.33,9,2,4,19,554.0,0.0,297.28,321.0,0.0031152647975077,283.78,612.0,0.0,324.07,678.0,0.0,302.31,622.0,0.0048231511254019,302.43,367.6666666666667,455.4166666666667,0.0010384215991692,283.8066666666667,0,2025-04-09,400
2025-04-09 10:00:00,April,9,2025-04-09 10:00:00,98.79,744.0,0.0,0.0,311.05,10,2,4,20,657.0,0.0045662100456621,301.33,554.0,0.0,297.28,857.0,0.0093348891481913,320.26,854.0,0.0035128805620608,320.97,711.0,0.0,325.18,510.6666666666667,456.3541666666667,0.0025604916143899,294.12999999999994,0,2025-04-09,400
2025-04-09 10:30:00,April,9,2025-04-09 10:30:00,54.49,890.0,22.0,0.0002471910112359,333.31,10,2,4,21,744.0,0.0,311.05,657.0,0.0045662100456621,301.33,895.0,0.0011173184357541,328.66,940.0,0.001063829787234,339.12,863.0,0.0023174971031286,334.19,651.6666666666666,454.0,0.0015220700152207,303.22,0,2025-04-09,400
2025-04-09 11:00:00,April,9,2025-04-09 11:00:00,94.31,898.0,2.0,2.2271714922049e-05,333.97,11,2,4,22,890.0,0.0247191011235955,333.31,744.0,0.0,311.05,914.0,0.0,341.17,945.0,0.0021164021164021,357.12,880.0,0.0011363636363636,314.32,763.6666666666666,453.8958333333333,0.0097617703897525,315.23,0,2025-04-09,400
2025-04-09 11:30:00,April,9,2025-04-09 11:30:00,72.05,904.0,24.0,0.0002654867256637,347.62,11,2,4,23,898.0,0.0022271714922048,333.97,890.0,0.0247191011235955,333.31,978.0,0.0010224948875255,328.32,1016.0,0.0029527559055118,354.26,931.0,0.0,341.7,844.0,453.5625,0.0089820908719334,326.11000000000007,0,2025-04-09,400
2025-04-09 12:00:00,April,9,2025-04-09 12:00:00,81.26,1022.0,3.0,2.935420743639921e-05,347.84,12,2,4,24,904.0,0.0265486725663716,347.62,898.0,0.0022271714922048,333.97,1007.0,0.0029791459781529,348.26,1089.0,0.0009182736455463,344.26,1000.0,0.001,343.43,897.3333333333334,452.0208333333333,0.0178316483940573,338.3,0,2025-04-09,400
2025-04-09 12:30:00,April,9,2025-04-09 12:30:00,91.79,1008.0,9.0,8.928571428571429e-05,363.43,12,2,4,25,1022.0,0.0029354207436399,347.84,904.0,0.0265486725663716,347.62,984.0,0.0020325203252032,337.83,1165.0,0.0017167381974248,341.47,1016.0,0.0137795275590551,347.97,941.3333333333334,452.3333333333333,0.0105704216007388,343.1433333333334,0,2025-04-09,400
2025-04-09 13:00:00,April,9,2025-04-09 13:00:00,93.16,982.0,2.0,2.0366598778004072e-05,352.5,13,2,4,26,1008.0,0.0089285714285714,363.43,1022.0,0.0029354207436399,347.84,1030.0,0.0,346.42,1156.0,0.0034602076124567,359.19,1087.0,0.0009199632014719,340.35,978.0,452.8333333333333,0.0128042215795276,352.96333333333337,0,2025-04-09,400
2025-04-09 13:30:00,April,9,2025-04-09 13:30:00,99.37,950.0,1.0,1.0526315789473684e-05,337.87,13,2,4,27,982.0,0.0020366598778004,352.5,1008.0,0.0089285714285714,363.43,955.0,0.0010471204188481,355.5,1041.0,0.0019212295869356,357.29,1060.0,0.0075471698113207,339.39,1004.0,451.8333333333333,0.0046335506833372,354.59,0,2025-04-09,400
2025-04-09 14:00:00,April,9,2025-04-09 14:00:00,99.55,889.0,1.0,1.124859392575928e-05,345.1,14,2,4,28,950.0,0.0010526315789473,337.87,982.0,0.0020366598778004,352.5,1071.0,0.0009337068160597,347.68,1165.0,0.0051502145922746,342.41,1039.0,0.0019249278152069,340.94,980.0,451.7291666666667,0.0040059542951064,351.26666666666665,0,2025-04-09,400
2025-04-09 14:30:00,April,9,2025-04-09 14:30:00,99.47,938.0,3.0,3.1982942430703626e-05,349.01,14,2,4,29,889.0,0.0011248593925759,345.1,950.0,0.0010526315789473,337.87,1016.0,0.0009842519685039,352.06,1126.0,0.0017761989342806,344.5,998.0,0.001002004008016,340.29,940.3333333333334,447.9375,0.0014047169497745,345.1566666666667,0,2025-04-09,400
2025-04-09 15:00:00,April,9,2025-04-09 15:00:00,99.89,914.0,2.0,2.188183807439825e-05,357.71,15,2,4,30,938.0,0.0031982942430703,349.01,889.0,0.0011248593925759,345.1,1022.0,0.0009784735812133,371.48,1078.0,0.0009276437847866,356.84,983.0,0.0020345879959308,349.96,925.6666666666666,446.3125,0.0017919284048645,343.99333333333334,0,2025-04-09,400
2025-04-09 15:30:00,April,9,2025-04-09 15:30:00,82.23,949.0,9.0,9.483667017913594e-05,345.24,15,2,4,31,914.0,0.0021881838074398,357.71,938.0,0.0031982942430703,349.01,981.0,0.001019367991845,352.56,1080.0,0.0018518518518518,357.69,938.0,0.0021321961620469,356.18,913.6666666666666,444.0625,0.002170445814362,350.60666666666674,0,2025-04-09,400
